ID, Name, Degree
"Rokeby Airport", RKY, 0
"Tezu Airport", TEI, 0
"Rutland Plains Airport", RTP, 0
"Bamarni Airport", BMN, 0
"Timbuktu Airport", TOM, 0
"Texas Gulf Coast Regional Airport", LJN, 0
"Kilkenny Airport", KKY, 0
"Upala Airport", UPL, 0
"Sri Sathya Sai Airport", PUT, 0
"Deir ez-Zor Air Base", DEZ, 0
"Fairbury Municipal Airport", FBY, 0
"Glenwood Springs Municipal Airport", GWS, 0
"Reconquista Airport", RCQ, 0
"Issyk-Kul International Airport", IKU, 0
"Lympne Airport", LYM, 0
"ITAPETINGA", QIT, 0
"QUIRINDI", UIR, 0
"Dunk Island Airport", DKI, 0
"  Qala I Naw", LQN, 0
"Penggung Airport", CBN, 0
"Nambaiyufa Airport", NBA, 0
"Abbeville", XAB, 0
"Xinguara Municipal Airport", XIG, 0
"Mount Magnet Airport", MMG, 0
"Sócrates Rezende Airport", CNV, 0
"Rumbek Airport", RBX, 0
"Stawell Airport", SWC, 0
"Iamalele Airport", IMA, 0
"Doongan Airport", DNG, 0
"San Juan Aposento Airport", APE, 0
"Montenegro Airport", QGF, 0
"Glenormiston Airport", GLM, 0
"Tarapoa Airport", TPC, 0
"President Obiang Nguema International Airport", GEM, 0
"Arapahoe Municipal Airport", AHF, 0
"Pimaga Airport", PMP, 0
"Capitán Av. Vidal Villagomez Toledo Airport", VAH, 0
"Funadhoo Airport", FND, 0
"Miramichi Airport", YCH, 0
"Maygatka Airport.", GVN, 0
"Boké Baralande Airport", BKJ, 0
"Cape Flattery Airport", CQP, 0
"Cordova Municipal Airport", CKU, 0
"Urad Middle Banner", WZQ, 0
"Stenkol Airport", NTI, 0
"Mahana Airport", TOZ, 0
"Statesville Regional Airport", SVH, 0
"Northeast Alabama Regional Airport", GAD, 0
"Zapatoca Airport", AZT, 0
"Bakel Airport", BXE, 0
"Ka�di Airport", KED, 0
"Kings Creek Airport", KCS, 0
"Shiringayoc Airport", SYC, 0
"Dupage Airport", DPA, 0
"New Orleans NAS JRB/Alvin Callender Field", NBG, 0
"Lethem Airport", LTM, 0
"Koinambe Airport", KMB, 0
"Utirik Airport", UTK, 0
"Arapiraca Airport", APQ, 0
"Uljin Airport", UJN, 0
"McChord Air Force Base", TCM, 0
"Salerno Costa d'Amalfi Airport", QSR, 0
"O'Neal Airport", OEA, 0
"Ahmed Al Jaber Air Base", XIJ, 0
"Udorn Air Base", BAO, 0
"Gral. Bernardo O�Higgins Airport", YAI, 0
"Livermore Municipal Airport", LVK, 0
"Ngot Nzoungou Airport", DIS, 0
"Saint-Georges-de-l'Oyapock Airport", OYP, 0
"Iginniarfik", QFI, 0
"Furnace Creek Airport", DTH, 0
"UPPSALA", QYX, 0
"Pauk Airport", PAU, 0
"La Sarre Airport", SSQ, 0
"Erdenet Airport", ERT, 0
"Aua Island Airport", AUI, 0
"�iauliai International Airport", SQQ, 0
"Gaylord Regional Airport", GLR, 0
"Eastland Municipal Airport", ETN, 0
"  Kandrian", KDR, 0
"Goya Airport", OYA, 0
"Thicket Portage Airport", YTD, 0
"Mitchell Municipal Airport", MHE, 0
"Dos Lagunas Airport", DON, 0
"Manapouri Airport", TEU, 0
"Drummond Airport", DRU, 0
"ARAPONGAS", APX, 0
"Kurundi Airport", KRD, 0
"Lakeland Linder International Airport", LAL, 0
"Taftan Airport", TFT, 0
"Wave Hill Airport", WAV, 0
"Kilwa Airport", KIL, 0
"Tapeta Airport", TPT, 0
"San Vito De Java Airport", TOO, 0
"Dianópolis Airport", DNO, 0
"Port Moller Airport", PML, 0
"DRACENA", QDC, 0
"La Esperanza Airport", LEZ, 0
"Bali Airport", BAJ, 0
"Wonken Airport", WOK, 0
"Tangar� da Serra Airport", TGQ, 0
"Hampton Municipal Airport", HPT, 0
"Wilpena Pound Airport", HWK, 0
"Lamar Municipal Airport", LAA, 0
"Trent Lott International Airport", PGL, 0
"Numbulwar Airport", NUB, 0
"Whiteman Airport", WHP, 0
"Wake Island Airfield", AWK, 0
"Kerch Airport", KHC, 0
"Umberto Modiano Airport", BZC, 0
"Sch�nhagen Airport", QXH, 0
"Marmul Airport", OMM, 0
"Coban Airport", CBV, 0
"Pimenta Bueno Airport", PBQ, 0
"Phetchabun Airport", PHY, 0
"CONCORD REGIONAL", JQF, 0
"Pulau Tioman Airport", TOD, 0
"Goulburn Airport", GUL, 0
"Mansfield Lahm Regional Airport", MFD, 0
"Colonia Sarmiento Airport", OLN, 0
"Cupul Airport", TZM, 0
"Luiza Airport", LZA, 0
"Kamarata Airport", KTV, 0
"Pine Island Airport", DUF, 0
"Bakouma Airport", BMF, 0
"Coffee Point", CFA, 0
"EL Real Airport", ELE, 0
"Sikasso Airport", KSS, 0
"ANCUD/PUPELDE", ZUD, 0
"Zaqatala International Airport", ZTU, 0
"Sheboygan County Memorial Airport", SBM, 0
"Annob�n Airport", NBN, 0
"Fairfield Municipal Airport", FFL, 0
"Les Bases Airport", GBJ, 0
"Willow Grove Naval Air Station/Joint Reserve Base", NXX, 0
"Dimbokro Airport", DIM, 0
"Vryheid Airport", VYD, 0
"Mamfe Airport", MMF, 0
"Karanambo Airport", KRM, 0
"Monte Real Air Base", QLR, 0
"Juscelino Kubitscheck Airport", TFL, 0
"Fairmont Hot Springs Airport", YCZ, 0
"Sphinx International Airport", SPX, 0
"Zilfi Airport", ZUL, 0
"Aguaclara Airport", ACL, 0
"Pangia Airport", PGN, 0
"Mmabatho International Airport", MBD, 0
"Mason County Airport", LDM, 0
"Battambang Airport", BBM, 0
"Makokou Airport", MKU, 0
"Blanding Municipal Airport", BDG, 0
"Colatina Airport", QCH, 0
"Ambilobe Airport", AMB, 0
"Lushoto Airport", LUY, 0
"Cooktown Airport", CTN, 0
"Abu Rudeis Airport", AUE, 0
"BAN HUOEISAY", OUI, 0
"HASTINGS MUNI", HSI, 0
"Penong Airport", PEY, 0
"GOROM GOROM", XGG, 0
"Macmillan Pass Airport", XMP, 0
"Dabo Airport", DAO, 0
"Fulleborn Airport", FUB, 0
"Maliana airport", MPT, 0
"San Carlos Airport", SQL, 0
"HILL CITY MUNI", HLC, 0
"Mar�a Dolores Airport", LSQ, 0
"Abou-Deïa Airport", AOD, 0
"Chigorodó Airport", IGO, 0
"Rewa Airport, Chorhata, REWA", REW, 0
"Peenem�nde Airport", PEF, 0
"Robinson River Airport", RRV, 0
"Juruena Airport", JRN, 0
"Lake Nash Airport", LNH, 0
"Mount Cavenagh Airport", MKV, 0
"Marina Municipal Airport", OAR, 0
"Beverly Municipal Airport", BVY, 0
"Cheadle Airport", TIL, 0
"Gardner Municipal Airport", GDM, 0
"RAF Lyneham", LYE, 0
"Itaperuna Airport", ITP, 0
"Errol Airport", ERR, 0
"Changhai Airport", CNI, 0
"Oroville Municipal Airport", OVE, 0
"Miramar Marine Corps Air Station - Mitscher Field", NKX, 0
"Northeast Philadelphia Airport", PNE, 0
"Mili Island Airport", MIJ, 0
"Espinosa Airport", ESI, 0
"Montauban Airport", XMW, 0
"Vatulele Airport", VTF, 0
"Tata Airport", LEK, 0
"Ellsworth Air Force Base", RCA, 0
"Tifalmin Airport", TFB, 0
"Naval Station Mayport (Admiral David L. Mcdonald Field)", NRB, 0
"Wrotham Park Airport", WPK, 0
"XXX", ZVE, 0
"Galway Airport", GWY, 0
"Almeirim Airport", GGF, 0
"Eskilstuna Airport", EKT, 0
"Vila Real Airport", VRL, 0
"Sacramento Executive Airport", SAC, 0
"Paramakatoi Airport", PMT, 0
"Ocean City Municipal Airport", OCE, 0
"Waris Airport", WAR, 0
"El Gora Airport", EGH, 0
"Aseki Airport", AEK, 0
"Bajura Airport", BJU, 0
"Donaldson Airport", YAU, 0
"Tanga Airport", TGT, 0
"Edmonton City Centre (Blatchford Field) Airport", YXD, 0
"Ottawa / Rockcliffe Airport", YRO, 0
"Sao Joao Del Rei", JDR, 0
"DAKHLA", DAK, 0
"JATAI", JTI, 0
"Abaco I Walker C Airport", WKR, 0
"Barcelonnette - Saint-Pons Airport", BAE, 0
"St-Fran�ois Airport", SFC, 0
"Ie Jima Airport", IEJ, 0
"�le d'Yeu Airport", IDY, 0
"Gomez Nino Apiay Air Base", API, 0
"Olympia Regional Airport", OLM, 0
"Miles Airport", WLE, 0
"Mareeba Airport", MRG, 0
"Paramillo Airport", SCI, 0
"Salina Gunnison Airport", SBO, 0
"San Carlos Apache Airport", GLB, 0
"Víctor Lafón Airport", SSD, 0
"Chetwynd Airport", YCQ, 0
"Samuels Field", BRY, 0
"Dubois Municipal Airport", DBS, 0
"FREEPORT ALBERTUS", FEP, 0
"West Memphis Municipal Airport", AWM, 0
"LUPIN", YWO, 0
"Columbia Airport", COA, 0
"Wondai Airport", WDI, 0
"Guasdalito Airport", GDO, 0
"Faribault Municipal Airport-Liz Wall Strohfus Field", FBL, 0
"Kerema Airport", KMA, 0
"Echuca Airport", ECH, 0
"Cheraw Municipal Airport/Lynch Bellinger Field", HCW, 0
"Witu Airport", WIU, 0
"Ignace Municipal Airport", ZUC, 0
"Kópasker Airport", OPA, 0
"Port Graham", PGM, 0
"LENCOIS PAULISTA", QGC, 0
"Mangochi Airport", MAI, 0
"Andr�s Miguel Salazar Marcano Airport", ICC, 0
"Springfield-Beckley Municipal Airport", SGH, 0
"Bauru Airport", BAU, 0
"Tyndall Air Force Base", PAM, 0
"St Helens Airport", HLS, 0
"GREAT FALLS/MALMSTROM AFHP", GFA, 0
"Keglsugl Airport", KEG, 0
"Monroe County Airport", BMG, 0
"Currillo Airport", CUI, 0
"Cradock Airport", CDO, 0
"Gardez Airport", GRG, 0
"Guarapari Airport", GUZ, 0
"Lumid Pau Airport", LUB, 0
"Ravenna Airport", RAN, 0
"Dover Air Force Base", DOV, 0
"Sehonghong Airport", SHK, 0
"Mindiptana Airport", MDP, 0
"Gahcho Kue", GHK, 0
"F�rstenfeldbruck Air Base", FEL, 0
"  Avu Avu", AVU, 0
"Yorkton Municipal Airport", YQV, 0
"Kakhonak      ", KNK, 0
"ANGOCHE", ANO, 0
"Coffeyville Municipal Airport", CFV, 0
"Nuevo Casas Grandes Airport", NCG, 0
"Ouango Fitini Airport", OFI, 0
"Karimui Airport", KMR, 0
"Alto Parnaíba Airport", APY, 0
"Kira Airport", KIQ, 0
"Orestes Acosta Airport", MOA, 0
"Munich Rail (DE)", ZMU, 0
"Texada Gillies Bay Airport", YGB, 0
"Butterworth Airport", BWH, 0
"Vi�a del mar Airport", KNA, 0
"Sion Airport", SIR, 0
"Clarence A. Bain Airport", MAY, 0
"Meekatharra Airport", MKR, 0
"  Boset", BOT, 0
"Ranohira", RLR, 0
"Ralph Wenz Field", PWY, 0
"Ama Airport", AMF, 0
"Kaoma Airport", KMZ, 0
"Kenosha Regional Airport", ENW, 0
"Ouro Sogui Airport", MAX, 0
"Alma Airport", YTF, 0
"SAN CLEMENTE ISLAND NALF", NUC, 0
"Alula Airport", ALU, 0
"Mampikony Airport", WMP, 0
"TROYES/BARBEREY", QYR, 0
"Brunswick Municipal Airport", LVL, 0
"Timber Creek Airport", TBK, 0
"Ladysmith Airport", LAY, 0
"Carpentaria Downs Airport", CFP, 0
"Costa Esmeralda Airport", ECI, 0
"Cortland County Chase Field", CTX, 0
"Alameda Naval Air Station", NGZ, 0
"Jipijapa Airport", JIP, 0
"Forrest Airport", FOS, 0
"Tchongorove Airport", IGE, 0
"Rinkenberger Restricted Landing Area", BDF, 0
"Wageningen Airstrip", AGI, 0
"Mittebah Airport", MIY, 0
"ARAPOTI", AAG, 0
"KARAJ-PAYAM", QKC, 0
"Tchibanga Airport", TCH, 0
"Luke Air Force Base", LUF, 0
"General WM J Fox Airfield", WJF, 0
"Carora Airport", VCR, 0
"Cape May County Airport", WWD, 0
"Aiken Regional Airport", AIK, 0
"Qayyarah West Airport", RQW, 0
"Andersen Air Force Base", UAM, 0
"La Plata Airport", LPG, 0
"Perth Jandakot Airport", JAD, 0
"Hohenems-Dornbirn Airport", HOH, 0
"Beru Airport", BEZ, 0
"Wyk auf Föhr Airport", OHR, 0
"Shaw Air Force Base", SSC, 0
"Oconee County Regional Airport", CEU, 0
"Hazleton Municipal Airport", HZL, 0
"XXX", LML, 0
"Baures Airport", BVL, 0
"Heglig Airport", HEG, 0
"Gooding Municipal Airport", GNG, 0
"  Greenway Sound", YGN, 0
"Al Ain Airport Ain District, Shabwah Governorate, Yemen", WDA, 0
"Nervino Airport", NVN, 0
"Clifton Hills Airport", CFH, 0
"Baleela Airport", BJE, 0
"Frederick Regional Airport", FDR, 0
"Sodankyla Airport", SOT, 0
"Kikori Airport", KRI, 0
"Manono Airport", MNO, 0
"VERDUN/LE ROZELIER", XVN, 0
"Clarksville�Montgomery County Regional Airport", CKV, 0
"Palmdale Regional/USAF Plant 42 Airport", PMD, 0
"Fincha Airport", FNH, 0
"Itacoatiara Airport", ITA, 0
"Dimmit County Airport", CZT, 0
"Oslo, Fornebu Airport", FBU, 0
"Balkhash Airport", BXH, 0
"Ramstein Air Base", RMS, 0
"Cliff Hatfield Memorial Airport", CLR, 0
"Grand-Santi Airport", GSI, 0
"Taylor Airport", TYZ, 0
"Latina Air Base", QLT, 0
"Logan-Cache Airport", LGU, 0
"Caleta Olivia Airport", CVI, 0
"Tunica Municipal Airport", UTM, 0
"Edson Airport", YET, 0
"Wasilla Airport", WWA, 0
"Bazhong Enyang Airport", BZX, 0
"Eisenach-Kindel Airport", EIB, 0
"DALBY ARP", DBY, 0
"Telefomin Airport", TFM, 0
"Bengbu Airport", BFU, 0
"Tumut Airport", TUM, 0
"Cannon Air Force Base", CVS, 0
"Muting Airport", MUF, 0
"Adareil Airport", AEE, 0
"Atlantic Municipal Airport", AIO, 0
"Taean Airport", QDY, 0
"Kawama Airport", VRO, 0
"Circle Hot Springs Airport", CHP, 0
"Lake Tahoe Airport", TVL, 0
"Ja'Aluni Airport", JNJ, 0
"Riverside Airport", LLE, 0
"Rugao Air Base", RUG, 0
"Jiri Airport", JIR, 0
"Zoersel (Oostmalle) Airfield", OBL, 0
"LATROBE VALLEY", LTB, 0
"Sondok Airport", DSO, 0
"J F Mitchell Airport", BQU, 0
"Yagoua Airport", GXX, 0
"Glentanner Airport", GTN, 0
"Chitato Airport", PGI, 0
"Nipa Airport", NPG, 0
"Kasba Lake Airport", YDU, 0
"Princeton Municipal Airport", PNN, 0
"XXX", ZWI, 0
"CAZOMBO", CAV, 0
"Bar River Airport", YEB, 0
"Donaueschingen-Villingen Airport", ZQL, 0
"Basel/Mulhouse Rail (CH)", ZDH, 0
"Olomouc Airport", OLO, 0
"El Bolson Airport", EHL, 0
"Thylungra Airport", TYG, 0
"Puerto Rico Airport", PUR, 0
"Indigo Bay Lodge", IBL, 0
"Baramita Airport", BMJ, 0
"Kent International Airport", MSE, 0
"Yorketown Airport", ORR, 0
"Barra do Corda Airport", BDC, 0
"Travis Air Force Base", SUU, 0
"Auvergne Airport", AVG, 0
"Putumayo Airport", PYO, 0
"TESSALIT", QQK, 0
"CASINO", CSI, 0
"Anacortes Airport", OTS, 0
"Hawthorne Industrial Airport", HTH, 0
"  Tapini", TPI, 0
"Borrego Valley Airport", BXS, 0
"Ponikve Airport", UZC, 0
"Benton Field", BZF, 0
"Cerro Largo International Airport", MLZ, 0
"XXX", WTO, 0
"Hutchinson Municipal Airport", HUT, 0
"SAN LUIS/VALLE DEL CONLARA", SRC, 0
"Chos Malal Airport", HOS, 0
"Tulsipur Airport", DNP, 0
"Krókstaðarmelar Airport", HVM, 0
"Maikwak Airport", VEG, 0
"Stuart Island Airstrip", YRR, 0
"Boalang Airport", BJG, 0
"Ambatolhy Airport", AHY, 0
"Los Banos Municipal Airport", LSN, 0
"Pandie Pandie Airport", PDE, 0
"Keshod Airport", IXK, 0
"Sierra Blanca Regional Airport", RUI, 0
"Banff Airport", YBA, 0
"Downtown-Manhattan/Wall St Heliport", JRB, 0
"University Oxford Airport", UOX, 0
"King Khaled Air Base", KMX, 0
"Westerly State Airport", WST, 0
"Fonte Boa (SWOB)", SWOB, 0
"Douglas Lake Airport", DGF, 0
"XXX", NAZ, 0
"Kingaroy Airport", KGY, 0
"Chatham Kent Airport", XCM, 0
"Garze Gesar Airport", GZG, 0
"Kili Airport", KIO, 0
"Mount Gunson Airport", GSN, 0
"Penneshaw Airport", PEA, 0
"El Troncal Airport", ARQ, 0
"Tekadu Airport", TKB, 0
"CHALON/CHAMPFORGEUIL", XCD, 0
"Leaf Rapids Airport", YLR, 0
"OWERRI", IMO, 0
"Minhas Air Base", ATG, 0
"  Lyall Harbour", YAJ, 0
"Mucuri Airport", MVS, 0
"Gilgal Airport", GGL, 0
"Comodoro Pierrestegui Airport", COC, 0
"Red Bluff Municipal Airport", RBL, 0
"Owen Sound / Billy Bishop Regional Airport", YOS, 0
"Lewis University Airport", LOT, 0
"CARATINGA/UBAPORANGA", QTL, 0
"Siegerland Airport", SGE, 0
"Benguela Airport", BUG, 0
"Bulagtai Resort Airport", UGT, 0
"Gandajika Airport", GDJ, 0
"Buffalo Narrows Airport", YVT, 0
"Selbang Airport", SBC, 0
"  Wanigela", AGL, 0
"  Mamitupo", MPI, 0
"Monclova International Airport", LOV, 0
"Ogeranang Airport", OGE, 0
"Lumi Airport", LMI, 0
"Southwest Michigan Regional Airport", BEH, 0
"Robertson Airport", ROD, 0
"M. Graham Clark Downtown Airport", PLK, 0
"Gitega Airport", GID, 0
"Bremerhaven Airport", BRV, 0
"Luhansk International Airport", VSG, 0
"Astoria Regional Airport", AST, 0
"Lake Baringo Airport", LBN, 0
"Sheep Mountain Airport", SMU, 0
"Dalhart Municipal Airport", DHT, 0
"Cox Field", PRX, 0
"Gordon Municipal Airport", GRN, 0
"Francisco Beltr�o Airport", FBE, 0
"Cache Creek-Ashcroft Regional Airport", YZA, 0
"LENSK", LSK, 0
"Ozark Regional Airport", WMH, 0
"Bahawalnagar Airport", WGB, 0
"Sukhumi Dranda Airport", SUI, 0
"Gonzalo Mejía Airport", TRB, 0
"Semnan Municipal Airport", SNX, 0
"Cakung Airport", BCH, 0
"Mende-Brenoux Airfield", MEN, 0
"Tuscola Area Airport", TZC, 0
"Hartness State (Springfield) Airport", VSF, 0
"Rosella Plains Airport", RLP, 0
"Chaparral Airport", CPL, 0
"Hardwick Field", HDI, 0
"Ghinnir Airport", GNN, 0
"Bandon State Airport", BDY, 0
"Opuwa Airport", OPW, 0
"Bryant Army Heliport", FRN, 0
"Qishn Airport", IHN, 0
"Qeqertarsuaq Heliport", JGO, 0
"LANSING MUNI CHICAGO", IGQ, 0
"RAF Linton-On-Ouse", HRT, 0
"Guthrie-Edmond Regional Airport", GOK, 0
"Eagle Air Park", BZT, 0
"�vreux-Fauville (BA 105) Air Base", EVX, 0
"Bar Yehuda Airfield", MTZ, 0
"Santa Teresita Airport", SST, 0
"Chengdu Tianfu International Airport", TFU, 0
"Mar de Cort�s International Airport", PPE, 0
"Moki Airport", MJJ, 0
"Catacamas Airport", CAA, 0
"Codazzi Airport", DZI, 0
"Buttonville Municipal Airport", YKZ, 0
"Helsinki Malmi Airport", HEM, 0
"Meghauli Airport", MEY, 0
"Smith Field", SMD, 0
"C�ceres Airport", CCX, 0
"Tanah Grogot Airport", TNB, 0
"Bisbee Douglas International Airport", DUG, 0
"Cherkasy International Airport", CKC, 0
"Hooker Creek Airport", HOK, 0
"David Wayne Hooks Memorial Airport", DWH, 0
"Whiteside County Airport-Joseph H Bittorf Field", SQI, 0
"Sequim Valley Airport", SQV, 0
"Langimar Airport", LNM, 0
"Griffing Sandusky Airport", SKY, 0
"Gibb River Airport", GBV, 0
"Taichung Airport", TXG, 0
"Chilas Airport", CHB, 0
"Bassatine Airport", MEK, 0
"Pablo L. Sidar Airport", AZG, 0
"Gamboma Airport", GMM, 0
"Franz Josef Aerodrome", WHO, 0
"Eniwetok Airport", ENT, 0
"Lee Airport", ANP, 0
"Grumeti", GTZ, 0
"  Kharkhorin", KHR, 0
"Cagayan de Sulu Airport", CDY, 0
"Whiting Field Naval Air Station - North", NSE, 0
"CAIRO WEST MIL", GTH, 0
"Qeqertaq", PQT, 0
"Humbert River Airport", HUB, 0
"Teminabuan Airport", TXM, 0
"Centralia / James T. Field Memorial Aerodrome", YCE, 0
"Ambriz Airport", AZZ, 0
"Macagua Airport", SFX, 0
"York Airport", THV, 0
"Grand Central Airport", GCJ, 0
"Ramechhap Airport", RHP, 0
"San Andros Airport", SAQ, 0
"Enid Woodring Regional Airport", WDG, 0
"Skeldon Airport", SKM, 0
"Wiluna Airport", WUN, 0
"Derby Field", LOL, 0
"Algona Municipal Airport", AXG, 0
"Pirineus - la Seu d'Urgel Airport", LEU, 0
"Po�os de Caldas - Embaixador Walther Moreira Salles Airport", POO, 0
"RAMONA", RNM, 0
"Dalnerechensk Airport", DLR, 0
"Uriman Airport", URM, 0
"Kadena Air Base", DNA, 0
"HOLZDORF", HZD, 0
"Atauro Airport", AUT, 0
"Twente Airport", ENS, 0
"Hudson Bay Airport", YHB, 0
"Gobernador Gregores Airport", GGS, 0
"LEOPOLDINA", LEP, 0
"Conklin (Leismer) Airport", CFM, 0
"Greeneville Municipal Airport", GCY, 0
"Nhon Co Airfield", HOO, 0
"Soesterberg Air Base", UTC, 0
"Huntingburg Airport", HNB, 0
"Hazyview Airport", HZV, 0
"Kerio Valley Airport", KRV, 0
"Daloa Airport", DJO, 0
"Avon Park Executive Airport", AVO, 0
"GUSAU", QUS, 0
"Jackpot Airport/Hayden Field", KPT, 0
"Storm Lake Municipal Airport", SLB, 0
"Bemichi Airport", BCG, 0
"Cape Barren Island Airport", CBI, 0
"Atsugi Naval Air Facility", NJA, 0
"Tiko Airport", TKC, 0
"Incirlik Air Base", UAB, 0
"Iconi Airport", YVA, 0
"Einasleigh Airport", EIH, 0
"Jacksonville Executive at Craig Airport", CRG, 0
"Banfora Airport", BNR, 0
"Katiola Airport", KTC, 0
"Negarbo(Negabo) Airport", GBF, 0
"Kontum Airport", KON, 0
"Atizapan de Zaragoza Airport", AZP, 0
"King Abdulaziz Air Base", DHA, 0
"Boralday Airport", BXJ, 0
"Nottingham Airport", NQT, 0
"Centerville Municipal Airport", GHM, 0
"Tlokoeng Airport", TKO, 0
"Barranca De Upia Airport", BAC, 0
"Maniwaki Airport", YMW, 0
"Spartanburg Downtown Memorial Airport", SPA, 0
"Djumu-Djomoe Airport", DOE, 0
"Polacca Airport", PXL, 0
"CAPE CANAVERAL/AFS", XMR, 0
"Bol Airport", OTC, 0
"Cutral-Co Airport", CUT, 0
"Yuba County Airport", MYV, 0
"Great Keppel Is Airport", GKL, 0
"ANAPOLIS", APS, 0
"CURITIBA/BACACHERI PR", RUC, 0
"Komaio Airport", KCJ, 0
"JMSDF Omura Air Base", OMJ, 0
"Tiputini Airport", TPN, 0
"Zabrat Airport", ZXT, 0
"Santa Rosa De Yacuma Airport", SRB, 0
"Collins Bay Airport", YKC, 0
"New Laura Airport", LUT, 0
"Otu Airport", OTU, 0
"Kanainj Airport", KNE, 0
"Gunung Batin Airport", AKQ, 0
"Sehwan Sharif Airport", SYW, 0
"Mostaganem Airport", MQV, 0
"Caia Airport", CMZ, 0
"Nikunau Airport", NIG, 0
"Capurgan� Airport", CPB, 0
"Kelsey Airport", KES, 0
"Simbai Airport", SIM, 0
"Gisenyi Airport", GYI, 0
"Fond du Lac County Airport", FLD, 0
"Mountain Home Air Force Base", MUO, 0
"Sharana Airstrip", OAS, 0
"Canefield Airport", DCF, 0
"Maribor Airport", MBX, 0
"Ormoc Airport", OMC, 0
"GAINESVILLE MUNI", GLE, 0
"LAKE CHARLES CHENNAULT INTL", CWF, 0
"CAERNARFON", C27, 0
"  Kenmore", KEH, 0
"Pensacola Naval Air Station/Forrest Sherman Field", NPA, 0
"INGHAM", IGH, 0
"Merrill Municipal Airport", RRL, 0
"Mamai Airport", MAP, 0
"Limbunya Airport", LIB, 0
"Hobart Regional Airport", HBR, 0
"Rochester Airport", RCS, 0
"Betou Airport", BTB, 0
"Maku National Airport", IMQ, 0
"Tilin Airport", TIO, 0
"New Stuyahok Airport", KNW, 0
"Likoma Island Airport", LIX, 0
"Stewart Airport", ZST, 0
"Montague-Yreka Rohrer Field", ROF, 0
"KATTINIQ/DONALDSON", YAD, 0
"Tibooburra Airport", TYB, 0
"FORT SCOTT MUNI", FSK, 0
"Ammaroo Airport", AMX, 0
"Mao Airport", AMO, 0
"Méndez Airport", MZD, 0
"Perry Stokes Airport", TAD, 0
"Doany Airport", DOA, 0
"Brigadeiro Cabral Airport", DIQ, 0
"Simenti Airport", SMY, 0
"Onotoa Airport", OOT, 0
"Novo Hamburgo Airport", QHV, 0
"Rajouri Airport", RJI, 0
"  Carti", CTE, 0
"Tela Airport", TEA, 0
"Keesler Air Force Base", BIX, 0
"Wollogorang Airport", WLL, 0
"Balranald Airport", BZD, 0
"Unguia Airport", UNC, 0
"J�r�mie Airport", JEE, 0
"Manitoulin East Municipal Airport", YEM, 0
"EPHRATA MUNI", EPH, 0
"TURUKHANSK", TRH, 0
"Selfridge Air National Guard Base Airport", MTC, 0
"Soewondo Air Force Base", MES, 0
"Harry Clever Field", PHD, 0
"Dongara Airport", DOX, 0
"Saint-Yan Airport", SYT, 0
"Waukegan National Airport", UGN, 0
"Corvallis Municipal Airport", CVO, 0
"Mossel Bay Airport", MZY, 0
"Pine Bluff Regional Airport, Grider Field", PBF, 0
"Tsumeb Airport", TSB, 0
"Southern Illinois Airport", MDH, 0
"Lucca-Tassignano Airport", LCV, 0
"Sissano Airport", SIZ, 0
"Sawan Airport", RZS, 0
"CLAYTON MUNI ARPK AIRPORT", CAO, 0
"Vangaindrano Airport", VND, 0
"Carnot Airport", CRF, 0
"PINHEIRO", PHI, 0
"Chanute Martin Johnson Airport", CNU, 0
"Olavarria Airport", OVR, 0
"Princeton Airport", PCT, 0
"Temora Airport", TEM, 0
"Collie Airport", CIE, 0
"Sadah Airport", SYE, 0
"Balesin Island Airport", BSI, 0
"Husum-Schwesing Airport", QHU, 0
"Okierabu Airport", OKE, 0
"PITT MEADOWS BC", YPK, 0
"Rumginae Airport", RMN, 0
"Makini Airport", MPG, 0
"Delissaville Airport", DLV, 0
"Beatty Airport", BTY, 0
"Garden Point Airport", GPN, 0
"Sugar Land Regional Airport", SGR, 0
"PLATTSBURG", PLB, 0
"Amahai Airport", AHI, 0
"Glengyle Airport", GLG, 0
"Kavanayen Airport", KAV, 0
"Ingolstadt Manching Airport", IGS, 0
"BEBEDOURO", QAU, 0
"DONALDSON CENTER AIRPORT", GYH, 0
"San Ramón Airport", SRD, 0
"Fazenda Tucunaré Airport", AZL, 0
"Komatipoort Airport", KOF, 0
"Columbus Municipal Airport", CLU, 0
"Muhammad Taufiq Kiemas Airport", TFY, 0
"Winnemucca Municipal Airport", WMC, 0
"Borba Airport", RBB, 0
"Shaheed Benazirabad Airport", WNS, 0
"Principe Airport", PCP, 0
"CERRO SOMBRERO/FRANCO BIANCO", SMB, 0
"Nangade Airport", NND, 0
"Safia Airport", SFU, 0
"MACENTA", MCA, 0
"Roseburg Regional Airport", RBG, 0
"Noosa Airport", NSV, 0
"New Moon Airport", NMP, 0
"Hope Airport", YHE, 0
"Yedinka Airport", EDN, 0
"UTTARADIT", UTR, 0
"Newark Metropark Rail", ZME, 0
"Butler Memorial Airport", BUM, 0
"Anderson Regional Airport", AND, 0
"HATTERAS BILLY MITCHELL", HSE, 0
"Sievierodonetsk Airport", SEV, 0
"MITCHELL", MTQ, 0
"Summerside Airport", YSU, 0
"Greenville/Sinoe Airport", SNI, 0
"Boundary Bay Airport", YDT, 0
"Foggia "Gino Lisa" Airport", FOG, 0
"RNZAF Base Ohakea", OHA, 0
"Girdwood Airport", AQY, 0
"Guadalupe Airport", GDP, 0
